cod,uf,precom,subitem,cod_subitem,grupo,partic,rm,peso
9101002,53,99.91,Plano de telefonia fixa,09101002,Comunicação,.1000000014901161,5,.0011089548
3102006,53,509.5183597883598,Cortina,03102006,utencilios do lar,.1400000005960464,5,.0015525369
8104001,31,2017.52,Curso preparatório,08104001,educaçao,.1500000059604645,3,.0016059958
1115075,53,39.90493697478991,Atum em conserva,01115075,alimentação,.0399999991059303,5,.0004435819
6301006,52,15.40766776342057,Produto para pele,06301006,saude e higiene,.449999988079071,5,.004919108
5102051,41,105.5790939331055,Aluguel de veículo,05102051,transporte,0,4,0
5102007,35,31.31899468080939,Óleo lubrificante,05102007,transporte,.1000000014901161,3,.0010785742
6203001,33,380.88,Plano de saúde,06203001,saude e higiene,4.869999885559082,3,.055084266
1112018,29,11.74388885498047,Pão de forma,01112018,alimentação,0,2,0
6301014,29,11.96333281733746,Desodorante,06301014,saude e higiene,.5,2,.005305321
4103001,26,53.3276481628418,Uniforme escolar,04103001,vestuario,.1000000014901161,2,.0010731918
5102001,53,44761.78472222223,Automóvel novo,05102001,transporte,4.210000038146973,5,.046686999
1112015,29,8.89816326530612,Pão francês,01112015,alimentação,1.039999961853027,2,.011035068
4102005,29,109.4806258667671,Vestido,04102005,vestuario,.4099999964237213,2,.0043503633
5102013,43,12.509,Estacionamento,05102013,transporte,.0700000002980232,4,.00076018786
1103044,15,3.198133230209351,Cenoura,01103044,alimentação,.0500000007450581,1,.00056353904
1115016,35,54.8604938271605,Palmito em conserva,01115016,alimentação,.0199999995529652,3,.00021571483
1110009,15,6.391388888888885,Frango inteiro,01110009,alimentação,.3125,1,.0035221188
4103001,26,53.3276481628418,Uniforme escolar,04103001,vestuario,.1000000014901161,2,.0010731918
2104008,31,5.01933605015674,Detergente,02104008,habitacao,.1599999964237213,3,.0017130621
1114022,32,20.88866206896552,Café moído,01114022,alimentação,.2700000107288361,3,.0029189188
7201054,31,22.71023809523809,Casa noturna,07201054,servicos pessoais,.0900000035762787,3,.0009635975
4301004,43,302.4808959960938,Relógio de pulso,04301004,vestuario,.0599999986588955,4,.00065158959
4102010,15,22.31876916732077,Lingerie,04102010,vestuario,.1299999952316284,1,.0014652014
7201006,32,137.7777709960938,Clube,07201006,servicos pessoais,0,3,0
9101019,50,663.0788095238096,Aparelho telefônico,09101019,Comunicação,1.120000004768372,5,.011953998
9101018,53,101.4,Acesso à internet,09101018,Comunicação,.6449999809265137,5,.0071527585
4103005,31,71.83499999999999,Agasalho infantil,04103005,vestuario,0,3,0
1106021,32,1.89884614944458,Melancia,01106021,alimentação,0,3,0
3102009,41,23.40472628205128,Utensílios de vidro e louça,03102009,utencilios do lar,.0799999982118607,4,.0008558667
1116026,23,66.58592224121094,Fermento,01116026,alimentação,0,2,0
1106005,31,2.33877192982456,Banana - d'água,01106005,alimentação,.0799999982118607,3,.00085653103
6101009,23,33.24839680513963,Gastroprotetor,06101009,saude e higiene,.2000000029802322,2,.0021944444
1107018,43,14.70399126399127,Carne de porco,01107018,alimentação,.2899999916553497,4,.0031493497
4101006,43,77.31031689797038,Bermuda/short masculino,04101006,vestuario,.1099999994039536,4,.0011945809
4103008,53,44.47495224362041,Bermuda/short infantil,04103008,vestuario,0,5,0
2103039,31,.3471738795518207,Cimento,02103039,habitacao,0,3,0
1116005,33,14.9496173135653,Atomatado,01116005,alimentação,.1299999952316284,3,.0014704218
2103049,53,107.9335098266602,Pedras,02103049,habitacao,0,5,0
1111011,41,27.0483363476801,Queijo,01111011,alimentação,.4699999988079071,4,.0050282171
5101026,23,234.6428527832031,Transporte escolar,05101026,transporte,0,2,0
1106001,52,3.314907312393188,Banana-da-terra,01106001,alimentação,0,5,0
1112003,33,18.5458122874313,Biscoito,01112003,alimentação,.4600000083446503,3,.0052030315
1107018,32,12.842404101544,Carne de porco,01107018,alimentação,.3899999856948853,3,.004216216
2104016,35,1.953501683501684,Esponja de limpeza,02104016,habitacao,0,3,0
6101010,26,25.61565556970262,Vitamina e fortificante,06101010,saude e higiene,.2599999904632568,2,.0027902983
7101010,15,211.8181,Empregado doméstico,07101010,servicos pessoais,2.049999952316284,1,.0231051
7201010,41,852.6006469726563,Instrumento musical,07201010,servicos pessoais,0,4,0
1102008,32,3.183152675628662,Fubá de milho,01102008,alimentação,0,3,0
1115017,52,26.68324089050293,Pepino em conserva,01115017,alimentação,0,5,0
1102008,53,3.183152675628662,Fubá de milho,01102008,alimentação,0,5,0
1105004,33,1.674305558204651,Coentro,01105004,alimentação,0,3,0
1106084,53,4.81237268447876,Goiaba,01106084,alimentação,0,5,0
4102005,32,102.347301766464,Vestido,04102005,vestuario,.3799999952316284,3,.0041081081
1112017,33,17.40046310424805,Pão doce,01112017,alimentação,.1099999994039536,3,.0012442032
6101003,35,41.22885584739787,Anti-inflamatório e antirreumático,06101003,saude e higiene,.119999997317791,3,.0012942889
1107031,41,20.72336769104004,Carne de carneiro,01107031,alimentação,0,4,0
5102004,35,111.91,Emplacamento e licença,05102004,transporte,2.299999952316284,3,.024807205
3301022,23,374.3333333333334,Reforma de estofado,03301022,utencilios do lar,.0599999986588955,2,.00065833336
1109002,41,19.79265151515152,Presunto,01109002,alimentação,.119999997317791,4,.0012838001
8101002,53,1020.857963875205,Pré-escola,08101002,educaçao,.4099999964237213,5,.0045467145
1114022,50,20.72028817687395,Café moído,01114022,alimentação,.3499999940395355,5,.0037356245
1115057,31,30.66193138793979,Azeitona,01115057,alimentação,.0299999993294477,3,.00032119913
4301001,33,30.84558892300195,Bijuteria,04301001,vestuario,0,3,0
1116033,43,10.79271548202614,Maionese,01116033,alimentação,.0799999982118607,4,.00086878613
1107081,23,17.14555549621582,Cupim,01107081,alimentação,0,2,0
5102011,52,169.768547008547,Conserto de automóvel,05102011,transporte,1.769999980926514,5,.019348493
1107090,32,20.29129600524902,Lagarto redondo,01107090,alimentação,0,3,0
5101002,15,17.45,Táxi,05101002,transporte,.4000000059604645,1,.0045083123
6201010,52,152.25,Psicólogo,06201010,saude e higiene,0,5,0
5101002,32,24.68,Táxi,05101002,transporte,.1099999994039536,3,.0011891893
2104008,50,3.577688725490195,Detergente,02104008,habitacao,.1599999964237213,5,.0017077141
6301002,31,24.19224925339413,Fralda descartável,06301002,saude e higiene,.2599999904632568,3,.0027837257
1107099,23,12.35217391304348,Costela,01107099,alimentação,.4000000059604645,2,.0043888888
1107095,35,17.09058823529412,Acém,01107095,alimentação,.2599999904632568,3,.0028042926
1109010,23,11.71149827623357,Mortadela,01109010,alimentação,.0700000002980232,2,.00076805556
2104009,53,7.516036987304688,Sabão em pó,02104009,habitacao,.119999997317791,5,.0013307458
1107099,50,10.63720588235294,Costela,01107099,alimentação,.3949999809265137,5,.0042159189
1106015,23,3.878077030181885,Limão,01106015,alimentação,0,2,0
4101006,23,66.80710769869563,Bermuda/short masculino,04101006,vestuario,.2800000011920929,2,.0030722222
7101001,53,28.79610443115234,Costureira,07101001,servicos pessoais,0,5,0
1102006,26,6.358435831660596,Macarrão,01102006,alimentação,.25,2,.0026829792
1111008,43,12.77508637484137,Leite condensado,01111008,alimentação,.0900000035762787,4,.00097738439
1109012,50,51.378662109375,Salame,01109012,alimentação,0,5,0
7101090,31,155.9299926757813,Conselho de classe,07101090,servicos pessoais,0,3,0
3202003,32,562.1506406593406,Aparelho de som,03202003,utencilios do lar,0,3,0
6201010,23,148,Psicólogo,06201010,saude e higiene,0,2,0
1111008,33,11.83571815490723,Leite condensado,01111008,alimentação,.0799999982118607,3,.00090487499
1110009,35,7.996270833333332,Frango inteiro,01110009,alimentação,.1299999952316284,3,.0014021463
5101004,23,3.940000057220459,Trem,05101004,transporte,0,2,0
1102006,32,6.276712993558038,Macarrão,01102006,alimentação,.1299999952316284,3,.0014054053
6301017,43,1.229921817779541,Papel higiênico,06301017,saude e higiene,.2599999904632568,4,.0028235549
1107018,29,14.05826663970947,Carne de porco,01107018,alimentação,.2899999916553497,2,.0030770863
7201090,41,157.996149900896,Hospedagem,07201090,servicos pessoais,.9200000166893005,4,.0098424675
7101036,29,128.4468841552734,Despachante,07101036,servicos pessoais,0,2,0
1106018,31,3.60647391304348,Mamão,01106018,alimentação,.0700000002980232,3,.00074946473
3101016,23,378.7560416666667,Móvel infantil,03101016,utencilios do lar,.1099999994039536,2,.0012069445
1106051,33,8.427000045776367,Morango,01106051,alimentação,0,3,0
3202003,31,545.6669839047619,Aparelho de som,03202003,utencilios do lar,0,3,0
2101002,29,290.0778723404255,Condomínio,02101002,habitacao,2.130000114440918,2,.022600669
1107085,32,36.55263137817383,Filé-mignon,01107085,alimentação,0,3,0
1116071,29,13.36065107597717,Tempero misto,01116071,alimentação,.0299999993294477,2,.00031831925
3102010,35,25.07501792907715,Utensílios de plástico,03102010,utencilios do lar,0,3,0
3201050,29,90.34808349609375,Chuveiro elétrico,03201050,utencilios do lar,0,2,0
6101004,32,15.1758476578652,Antigripal e antitussígeno,06101004,saude e higiene,.2199999988079071,3,.0023783785
2101012,29,695.8030395507813,Mudança,02101012,habitacao,0,2,0
1102001,35,23.61428642272949,Farinha de arroz,01102001,alimentação,0,3,0
5102053,53,9511.15909090909,Motocicleta,05102053,transporte,.1400000005960464,5,.0015525369
1106005,35,4.125388808139535,Banana - d'água,01106005,alimentação,.1500000059604645,3,.0016178613
1103005,50,2.938823461532593,Mandioca (aipim),01103005,alimentação,.1099999994039536,5,.0011740534
1106019,33,4.258931788931784,Manga,01106019,alimentação,.0500000007450581,3,.00056554691
1110009,52,6.132529644268772,Frango inteiro,01110009,alimentação,.3499999940395355,5,.0038259728
1103028,41,5.24777777777778,Tomate,01103028,alimentação,.1299999952316284,4,.0013907833
1104004,26,2.55035087719298,Açúcar cristal,01104004,alimentação,.2300000041723251,2,.002468341
1106084,32,4.81237268447876,Goiaba,01106084,alimentação,0,3,0
1116010,23,19.3125,Alho,01116010,alimentação,.119999997317791,2,.0013166667
4201002,43,150.66699583277,Sapato masculino,04201002,vestuario,.1599999964237213,4,.0017375723
1106027,33,3.970000028610229,Tangerina,01106027,alimentação,0,3,0
1107088,33,26.06865384615385,Alcatra,01107088,alimentação,.3300000131130219,3,.0037326098
5102051,50,105.5790939331055,Aluguel de veículo,05102051,transporte,0,5,0
7101090,29,155.9299926757813,Conselho de classe,07101090,servicos pessoais,0,2,0
1103043,15,3.04225806451613,Cebola,01103043,alimentação,.1099999994039536,1,.0012397858
7201019,32,567.4228933820347,Bicicleta,07201019,servicos pessoais,.1000000014901161,3,.0010810811
3102005,23,316.0203552246094,Tapete,03102005,utencilios do lar,0,2,0
8101004,26,891.175,Ensino médio,08101004,educaçao,.2700000107288361,2,.0028976176
8104003,33,306.8687794011544,Curso de idioma,08104003,educaçao,.300000011920929,3,.0033932815
1107090,43,20.29129600524902,Lagarto redondo,01107090,alimentação,0,4,0
7101090,23,155.9299926757813,Conselho de classe,07101090,servicos pessoais,0,2,0
1107018,52,12.09788428884712,Carne de porco,01107018,alimentação,.449999988079071,5,.004919108
7201063,32,1.9375,Jogos de azar,07201063,servicos pessoais,.3899999856948853,3,.004216216
1110044,33,7.101530576441101,Ovo de galinha,01110044,alimentação,.2300000041723251,3,.0026015157
3202001,41,2375.860028108465,Televisor,03202001,utencilios do lar,.4000000059604645,4,.0042793336
1116013,41,1.730275511741638,Sal,01116013,alimentação,0,4,0
1101050,52,3.85291427203065,Feijao,01101050,alimentação,.2599999904632568,5,.0028421511
4103005,15,75.19750213623047,Agasalho infantil,04103005,vestuario,0,1,0
3201021,43,712.6004328243978,Fogão,03201021,utencilios do lar,.1400000005960464,4,.0015203757
1102001,33,23.61428642272949,Farinha de arroz,01102001,alimentação,0,3,0
1111019,41,11.72034379890739,Iogurte e bebidas lácteas,01111019,alimentação,.1700000017881393,4,.0018187168
3101017,31,562.0784318751424,Colchão,03101017,utencilios do lar,.0700000002980232,3,.00074946473
4102003,52,117.2726364135742,Agasalho feminino,04102003,vestuario,0,5,0
1106011,52,6.098746776580811,Laranja - baía,01106011,alimentação,0,5,0
3301006,41,91.45833333333334,Conserto de televisor,03301006,utencilios do lar,0,4,0
6101014,26,15.37828773690238,Hipotensor e hipocolesterolêmico,06101014,saude e higiene,.75,2,.0080489377
6301016,50,2.145204774671596,Sabonete,06301016,saude e higiene,.300000011920929,5,.0032019641
1107087,33,21.20297872340426,Chã de dentro,01107087,alimentação,.1299999952316284,3,.0014704218
1111031,15,37.62805555555555,Manteiga,01111031,alimentação,.1299999952316284,1,.0014652014
1115016,29,58.96076965332031,Palmito em conserva,01115016,alimentação,0,2,0
6201003,53,195.1720402128705,Dentista,06201003,saude e higiene,.7900000214576721,5,.0087607428
1107099,29,10.66411764705882,Costela,01107099,alimentação,.5799999833106995,2,.0061541726
6301017,26,1.229921817779541,Papel higiênico,06301017,saude e higiene,.1700000017881393,2,.0018244259
1106005,29,3.053225755691528,Banana - d'água,01106005,alimentação,0,2,0
2103039,52,.4308031746031746,Cimento,02103039,habitacao,0,5,0
3102006,52,627.5253205286936,Cortina,03102006,utencilios do lar,.0900000035762787,5,.00098382169
6301016,23,2.601563899613986,Sabonete,06301016,saude e higiene,.3400000035762787,2,.0037305555
7201010,53,852.6006469726563,Instrumento musical,07201010,servicos pessoais,.0900000035762787,5,.0009980594
5102015,15,8.675000190734863,Pedágio,05102015,transporte,0,1,0
2104008,33,3.619481801986694,Detergente,02104008,habitacao,.1099999994039536,3,.0012442032
6202006,23,191.5151087119508,Exame de imagem,06202006,saude e higiene,.2300000041723251,2,.0025236111
3101002,32,1082.418242896851,Móvel para sala,03101002,utencilios do lar,.3499999940395355,3,.0037837836
4201004,52,70.516845703125,Sapato infantil,04201004,vestuario,.0700000002980232,5,.00076519459
1104060,29,15.89104652404785,Doce de frutas em pasta,01104060,alimentação,0,2,0
3201002,35,1432.00927734375,Ar-condicionado,03201002,utencilios do lar,.0799999982118607,3,.00086285931
1105001,31,1.61078431372549,Alface,01105001,alimentação,.1099999994039536,3,.0011777303
1105005,33,1.81271186440678,Couve,01105005,alimentação,.0199999995529652,3,.00022621875
3103003,35,22.73072331628844,Roupa de banho,03103003,utencilios do lar,0,3,0
1201048,31,9.789611033807464,Cerveja,01201048,alimentação,.7699999809265137,3,.0082441112
1116033,23,15.47482838758338,Maionese,01116033,alimentação,.0199999995529652,2,.00021944442
2103014,50,20.21661334325397,Tinta,02103014,habitacao,.1899999976158142,5,.0020279104
5102020,52,26685.91025641025,Automóvel usado,05102020,transporte,1.769999980926514,5,.019348493
2103005,26,13.60177898406982,Ferragens,02103005,habitacao,0,2,0
1116001,35,22.22883605957031,Leite de coco,01116001,alimentação,0,3,0
3201021,26,635.6192726641092,Fogão,03201021,utencilios do lar,.1500000059604645,2,.0016097876
1106028,15,11.45626923076923,Uva,01106028,alimentação,.0599999986588955,1,.00067624683
5102006,23,528.91748046875,Multa,05102006,transporte,.239999994635582,2,.0026333334
4201004,23,70.51684285714285,Sapato infantil,04201004,vestuario,0,2,0
7201006,31,180.0187616099071,Clube,07201006,servicos pessoais,.1800000071525574,3,.001927195
5102010,33,215.2759239568479,Pneu,05102010,transporte,0,3,0
1106001,33,3.314907312393188,Banana-da-terra,01106001,alimentação,0,3,0
4101006,52,61.21724939311594,Bermuda/short masculino,04101006,vestuario,.2099999934434891,5,.0022955837
1106012,50,4.779307842254639,Laranja - lima,01106012,alimentação,0,5,0
8104005,23,1793.75,Autoescola,08104005,educaçao,0,2,0
4101006,23,66.80710769869563,Bermuda/short masculino,04101006,vestuario,.2800000011920929,2,.0030722222
6301007,41,4.337094783782959,Produto para higiene bucal,06301007,saude e higiene,.2599999904632568,4,.0027815667
3101003,31,1007.689557922736,Móvel para quarto,03101003,utencilios do lar,.6000000238418579,3,.0064239833
2103012,29,113.4611434936523,Vidro,02103012,habitacao,0,2,0
1110044,26,6.431352912829297,Ovo de galinha,01110044,alimentação,.3300000131130219,2,.0035415329
1104018,23,4.268339157104492,Balas,01104018,alimentação,0,2,0
5101001,23,3.11,Ônibus urbano,05101001,transporte,1.720000028610229,2,.018872222
1107009,50,10.2537037037037,Fígado,01107009,alimentação,0,5,0
1103004,35,6.283928394317627,Inhame,01103004,alimentação,0,3,0
3102007,15,51.3059330952381,Utensílios de metal,03102007,utencilios do lar,.119999997317791,1,.0013524937
6301007,31,4.270533877551021,Produto para higiene bucal,06301007,saude e higiene,.2899999916553497,3,.0031049252
7201019,33,594.85595703125,Bicicleta,07201019,servicos pessoais,0,3,0
1107087,43,26.02361111111111,Chã de dentro,01107087,alimentação,.2899999916553497,4,.0031493497
6301001,33,4.043880218174729,Produto para cabelo,06301001,saude e higiene,.550000011920929,3,.0062210159
3202003,53,458.7981862745098,Aparelho de som,03202003,utencilios do lar,0,5,0
2103005,41,13.73318627213195,Ferragens,02103005,habitacao,0,4,0
1105010,41,2.47875,Repolho,01105010,alimentação,.0299999993294477,4,.00032095003
5102006,15,528.91748046875,Multa,05102006,transporte,.1299999952316284,1,.0014652014
5101002,23,16.66,Táxi,05101002,transporte,.1700000017881393,2,.0018652778
4401002,41,.9090409523809525,Artigos de armarinho,04401002,vestuario,.0299999993294477,4,.00032095003
6101002,15,19.68138236215539,Analgésico e antitérmico,06101002,saude e higiene,.6399999856948853,1,.0072132996
1114022,15,19.31058241758242,Café moído,01114022,alimentação,.2700000107288361,1,.0030431109
1106027,50,3.970000028610229,Tangerina,01106027,alimentação,0,5,0
4102013,35,64.2669870595238,Bermuda/short feminino,04102013,vestuario,0,3,0
5102004,26,143.48,Emplacamento e licença,05102004,transporte,1.700000047683716,2,.018244261
5104005,26,2.352375,Gás veicular,05104005,transporte,0,2,0
4103008,35,40.40131449495342,Bermuda/short infantil,04103008,vestuario,.0700000002980232,3,.00075500191
6301001,32,4.43157938334957,Produto para cabelo,06301001,saude e higiene,.6700000166893005,3,.007243243
6101001,52,30.74205205096927,Anti-infeccioso e antibiótico,06101001,saude e higiene,.300000011920929,5,.0032794054
1105006,29,5.251999855041504,Couve-flor,01105006,alimentação,0,2,0
3201002,35,1432.00927734375,Ar-condicionado,03201002,utencilios do lar,.0799999982118607,3,.00086285931
6301014,32,10.06962957794893,Desodorante,06301014,saude e higiene,.4699999988079071,3,.0050810808
1112018,52,12.10956335282651,Pão de forma,01112018,alimentação,0,5,0
6101051,35,25.81003593611358,Oftalmológico,06101051,saude e higiene,.0799999982118607,3,.00086285931
3301002,43,171.8154761904762,Conserto de refrigerador,03301002,utencilios do lar,.0399999991059303,4,.00043439306
1109012,29,51.378662109375,Salame,01109012,alimentação,0,2,0
9101008,35,76.2909090909091,Plano de telefonia móvel,09101008,Comunicação,1.690000057220459,3,.018227903
2101012,32,695.8030395507813,Mudança,02101012,habitacao,0,3,0
7101001,29,23.00774891774892,Costureira,07101001,servicos pessoais,0,2,0
1114004,29,16.58441543579102,Açaí (emulsão),01114004,alimentação,0,2,0
2101001,31,865.5538959210799,Aluguel residencial,02101001,habitacao,3.589999914169312,3,.03843683
8102004,26,14.76666641235352,Revista,08102004,educaçao,0,2,0
3201021,53,1372.060233894737,Fogão,03201021,utencilios do lar,.1000000014901161,5,.0011089548
7201090,50,149.5878203914141,Hospedagem,07201090,servicos pessoais,.300000011920929,5,.0032019641
6301011,50,73.8696913580247,Perfume,06301011,saude e higiene,1.190000057220459,5,.012701124
1201048,52,9.717368579939627,Cerveja,01201048,alimentação,.8499999642372131,5,.0092916479
1107081,50,17.14555549621582,Cupim,01107081,alimentação,0,5,0
1116048,32,29.56094465962889,Caldo concentrado,01116048,alimentação,.0199999995529652,3,.00021621621
1106012,43,4.779307842254639,Laranja - lima,01106012,alimentação,0,4,0
1111004,41,2.60562505087505,Leite longa vida,01111004,alimentação,.7099999785423279,4,.0075958171
4101002,31,95.57207945644281,Calça comprida masculina,04101002,vestuario,.3300000131130219,3,.0035331906
6201010,32,152.25,Psicólogo,06201010,saude e higiene,0,3,0
5102020,52,26685.91025641025,Automóvel usado,05102020,transporte,1.769999980926514,5,.019348493
1116041,26,4.19351073762839,Vinagre,01116041,alimentação,.0399999991059303,2,.00042927667
1107088,52,23.76012820512821,Alcatra,01107088,alimentação,.2899999916553497,5,.0031700919
2103008,31,13.10991954803467,Material de eletricidade,02103008,habitacao,0,3,0
7202041,41,8.541666666666666,Cigarro,07202041,servicos pessoais,.5699999928474426,4,.0060980502
1116010,33,12.4797619047619,Alho,01116010,alimentação,.119999997317791,3,.0013573124
8104006,29,175.9910714285714,Atividades físicas,08104006,educaçao,.4300000071525574,2,.0045625763
1106028,50,13.28375066996495,Uva,01106028,alimentação,.0599999986588955,5,.00064039277
1201007,15,7.543515875316675,Refrigerante,01201007,alimentação,.3775501251220703,1,.0042552846
1102023,52,5.814001560211182,Farinha de mandioca,01102023,alimentação,.0799999982118607,5,.00087450811
2103008,52,13.10991954803467,Material de eletricidade,02103008,habitacao,0,5,0
4102010,15,22.31876916732077,Lingerie,04102010,vestuario,.1299999952316284,1,.0014652014
1114022,32,20.88866206896552,Café moído,01114022,alimentação,.2700000107288361,3,.0029189188
1114004,23,16.58441543579102,Açaí (emulsão),01114004,alimentação,0,2,0
6301020,41,33.84375,Artigos de maquiagem,06301020,saude e higiene,.1700000017881393,4,.0018187168
7201063,53,1.9375,Jogos de azar,07201063,servicos pessoais,.5,5,.0055447742
6202003,53,30.12532988505747,Exame de laboratório,06202003,saude e higiene,.1000000014901161,5,.0011089548
5102001,29,45425.01851851852,Automóvel novo,05102001,transporte,1.490000009536743,2,.015809858
7201063,52,1.9375,Jogos de azar,07201063,servicos pessoais,.8299999833106995,5,.0090730209
1104052,33,43.72186533755694,Chocolate e achocolatado em pó,01104052,alimentação,.1299999952316284,3,.0014704218
7201063,32,1.9375,Jogos de azar,07201063,servicos pessoais,.3899999856948853,3,.004216216
1116033,52,12.22084936804377,Maionese,01116033,alimentação,0,5,0
6301015,26,5.505735978835979,Absorvente higiênico,06301015,saude e higiene,.1700000017881393,2,.0018244259
1107009,32,11.14290332794189,Fígado,01107009,alimentação,0,3,0
6101014,29,17.35972017797018,Hipotensor e hipocolesterolêmico,06101014,saude e higiene,.7599999904632568,2,.0080640884
1112003,35,20.16963404985821,Biscoito,01112003,alimentação,.3400000035762787,3,.003667152
6202006,29,209.3512546571076,Exame de imagem,06202006,saude e higiene,.2199999988079071,2,.0023343412
2103039,15,.5950285714285714,Cimento,02103039,habitacao,.1599999964237213,1,.0018033249
2201005,15,95.59999847412109,Gás encanado,02201005,habitacao,0,1,0
4103001,41,53.3276481628418,Uniforme escolar,04103001,vestuario,.1899999976158142,4,.0020326835
7101014,41,21.5493049621582,Depilação,07101014,servicos pessoais,.1000000014901161,4,.0010698334
2103005,33,13.60177898406982,Ferragens,02103005,habitacao,0,3,0
4101005,32,126.1750030517578,Agasalho masculino,04101005,vestuario,0,3,0
1111004,31,2.316216807906147,Leite longa vida,01111004,alimentação,.800000011920929,3,.0085653104
1115058,50,8.720030425963499,Milho-verde em conserva,01115058,alimentação,.0299999993294477,5,.00032019638
6202004,15,2113.664369047619,Hospitalização e cirurgia,06202004,saude e higiene,.239999994635582,1,.0027049873
7101014,26,21.5493049621582,Depilação,07101014,servicos pessoais,0,2,0
1116048,33,28.71806800795544,Caldo concentrado,01116048,alimentação,0,3,0
1115057,26,31.50017608752902,Azeitona,01115057,alimentação,.0299999993294477,2,.00032195749
6101010,26,25.61565556970262,Vitamina e fortificante,06101010,saude e higiene,.2599999904632568,2,.0027902983
7201090,26,170.9599583333334,Hospedagem,07201090,servicos pessoais,.4900000095367432,2,.0052586393
1110044,53,5.016128205128205,Ovo de galinha,01110044,alimentação,.1800000071525574,5,.0019961188
6301001,41,4.029822526022841,Produto para cabelo,06301001,saude e higiene,.6499999761581421,4,.0069539165
1104004,43,2.296649159663867,Açúcar cristal,01104004,alimentação,.0799999982118607,4,.00086878613
5101004,53,3.940000057220459,Trem,05101004,transporte,0,5,0
3201001,50,2546.748218518601,Refrigerador,03201001,utencilios do lar,.5,5,.0053366069
1107088,41,29.30233333333333,Alcatra,01107088,alimentação,.3300000131130219,4,.0035304504
8104004,53,906.6666666666666,Curso de informática,08104004,educaçao,0,5,0
4103002,32,68.13761201213819,Calça comprida infantil,04103002,vestuario,0,3,0
1105019,31,3.74414634146341,Brócolis,01105019,alimentação,.0199999995529652,3,.00021413276
8103001,23,16.03639549910874,Caderno,08103001,educaçao,.0900000035762787,2,.00098750007
1102012,33,2.926281961073155,Farinha de trigo,01102012,alimentação,0,3,0
3301015,41,94.59999999999999,Conserto de máquina de lavar roupa,03301015,utencilios do lar,0,4,0
4201002,53,153.0469428001758,Sapato masculino,04201002,vestuario,.119999997317791,5,.0013307458
6101013,23,19.89742937862478,Psicotrópico e anorexígeno,06101013,saude e higiene,.1599999964237213,2,.0017555554
4103007,32,64.9011275,Vestido infantil,04103007,vestuario,.0799999982118607,3,.00086486485
4102002,15,73.23414647062729,Calça comprida feminina,04102002,vestuario,.2599999904632568,1,.0029304028
1102001,50,23.61428642272949,Farinha de arroz,01102001,alimentação,0,5,0
4103007,32,64.9011275,Vestido infantil,04103007,vestuario,.0799999982118607,3,.00086486485
7201023,29,91.18263239690093,Brinquedo,07201023,servicos pessoais,.2899999916553497,2,.0030770863
2201003,35,2.77075982093811,Carvão vegetal,02201003,habitacao,0,3,0
1109012,23,51.378662109375,Salame,01109012,alimentação,0,2,0
4102005,50,94.37534905153757,Vestido,04102005,vestuario,.2700000107288361,5,.0028817677
1115039,50,40.8172721862793,Sardinha em conserva,01115039,alimentação,.0299999993294477,5,.00032019638
1114085,15,28.04126358032227,Outras bebidas alcoólicas,01114085,alimentação,.6100000143051147,1,.0068751764
8104005,31,1599.405172101449,Autoescola,08104005,educaçao,.1500000059604645,3,.0016059958
1102001,23,23.61428571428572,Farinha de arroz,01102001,alimentação,0,2,0
1116071,50,13.86164093017578,Tempero misto,01116071,alimentação,.0599999986588955,5,.00064039277
1103043,31,2.50872340425532,Cebola,01103043,alimentação,.1000000014901161,3,.0010706638
7101005,50,19.73077011108398,Manicure,07101005,servicos pessoais,.4399999976158142,5,.0046962136
5102013,32,9.538811683654785,Estacionamento,05102013,transporte,0,3,0
5104005,53,2.352375030517578,Gás veicular,05104005,transporte,0,5,0
1104003,31,2.720988035202026,Açúcar refinado,01104003,alimentação,0,3,0
3201001,32,2287.821351316647,Refrigerador,03201001,utencilios do lar,.3300000131130219,3,.0035675678
1105010,23,2.740731716156006,Repolho,01105010,alimentação,0,2,0
6202004,29,3098.513248418249,Hospitalização e cirurgia,06202004,saude e higiene,.2199999988079071,2,.0023343412
3103001,32,76.77615216755468,Roupa de cama,03103001,utencilios do lar,.2199999988079071,3,.0023783785
9101018,29,94.94499999999999,Acesso à internet,09101018,Comunicação,.6299999952316284,2,.0066847047
6201003,23,187.9565887451172,Dentista,06201003,saude e higiene,.2199999988079071,2,.0024138889
3101015,23,824.4305770477545,Móvel para copa e cozinha,03101015,utencilios do lar,.2199999988079071,2,.0024138889
1109002,31,23.02987341193105,Presunto,01109002,alimentação,.0900000035762787,3,.0009635975
1115017,33,26.68324089050293,Pepino em conserva,01115017,alimentação,0,3,0
3202028,26,1870.385375976563,Computador pessoal,03202028,utencilios do lar,.300000011920929,2,.0032195752
6301001,33,4.043880218174729,Produto para cabelo,06301001,saude e higiene,.550000011920929,3,.0062210159
2103012,52,113.4611434936523,Vidro,02103012,habitacao,0,5,0
4101008,32,23.19478821578947,Cueca,04101008,vestuario,0,3,0
1106020,43,5.455249786376953,Maracujá,01106020,alimentação,0,4,0
1111004,52,3.040575707425594,Leite longa vida,01111004,alimentação,.550000011920929,5,.0060122432
6301010,33,4.069973958333333,Produto para unha,06301010,saude e higiene,0,3,0
2103039,43,.5793534482758621,Cimento,02103039,habitacao,0,4,0
